State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Commodity_Code
Gujarat,Rajkot,Rajkot,Potato,Desi,FAQ,2001-07-27,500,600.0,550,24
Gujarat,Rajkot,Rajkot,"Sesamum (Sesame,Gingelly,Til)",Whitish,FAQ,2001-07-27,2075,2160.0,2100,11
Gujarat,Rajkot,Rajkot,Wheat,Lokwan,FAQ,2001-07-27,640,795.0,690,1
Gujarat,Rajkot,Rajkot,Wheat,Rajasthan Tukdi,FAQ,2001-07-27,635,825.0,790,1
Maharashtra,Mumbai,Mumbai,Onion,Nasik,FAQ,2001-07-27,420,500.0,460,23
Maharashtra,Mumbai,Mumbai,Potato,Military special,FAQ,2001-07-27,600,740.0,670,24
Maharashtra,Pune,Pune,Maize,Local,FAQ,2001-07-27,525,600.0,550,4
Maharashtra,Pune,Pune,Onion,Red,FAQ,2001-07-27,300,480.0,390,23
Maharashtra,Pune,Pune,Potato,Desi,FAQ,2001-07-27,650,750.0,700,24
Maharashtra,Pune,Pune,Rice,Basmati-370,FAQ,2001-07-27,700,3300.0,1200,3
Maharashtra,Pune,Pune,Wheat,Kalyan,FAQ,2001-07-27,800,1140.0,925,1
Tripura,Sepahijala,Bishalgarh,Apple,Other,Medium,2001-07-27,7000,8000.0,7500,17
Tripura,Sepahijala,Bishalgarh,Banana,Champa,Medium,2001-07-27,1000,1200.0,1050,19
Tripura,Sepahijala,Bishalgarh,Black Gram (Urd Beans)(Whole),Desi,FAQ,2001-07-27,1850,2000.0,1900,8
Tripura,Sepahijala,Bishalgarh,Chili Red,Other,FAQ,2001-07-27,4500,5000.0,4800,26
Tripura,Sepahijala,Bishalgarh,Cotton,Other,FAQ,2001-07-27,5000,6000.0,5500,15
Tripura,Sepahijala,Bishalgarh,Garlic,Other,FAQ,2001-07-27,3100,3500.0,3200,25
Tripura,Sepahijala,Bishalgarh,Ginger (Dry),Other,FAQ,2001-07-27,1600,2000.0,1800,27
Tripura,Sepahijala,Bishalgarh,Mango,Fazli,Medium,2001-07-27,1800,2000.0,1900,20
Tripura,Sepahijala,Bishalgarh,Mustard,Other,FAQ,2001-07-27,2200,2500.0,2350,12
Tripura,Sepahijala,Bishalgarh,Onion,Other,FAQ,2001-07-27,900,1000.0,950,23
Tripura,Sepahijala,Bishalgarh,Pineapple,Other,Medium,2001-07-27,1500,1650.0,1550,21
Tripura,Sepahijala,Bishalgarh,Potato,Desi,FAQ,2001-07-27,800,1000.0,900,24
Tripura,Sepahijala,Bishalgarh,Potato,Other,FAQ,2001-07-27,700,800.0,750,24
Tripura,Sepahijala,Bishalgarh,Rice,Fine,FAQ,2001-07-27,1600,1650.0,1625,3
Tripura,Sepahijala,Bishalgarh,Rice,IR-8,FAQ,2001-07-27,1250,1300.0,1275,3
Tripura,Sepahijala,Bishalgarh,Rice,Coarse,FAQ,2001-07-27,1050,1100.0,1075,3
Tripura,Sepahijala,Bishalgarh,"Sesamum (Sesame,Gingelly,Til)",Other,FAQ,2001-07-27,2000,2400.0,2200,11
West Bengal,North 24 Parganas,Barasat,Rice,Medium,FAQ,2001-07-27,870,900.0,880,3
Gujarat,Rajkot,Rajkot,Bajra (Pearl Millet/Cumbu),Deshi,FAQ,2001-07-28,385,435.0,410,28
Gujarat,Rajkot,Rajkot,Garlic,Desi,FAQ,2001-07-28,1675,2605.0,2250,25
Gujarat,Rajkot,Rajkot,Jowar (Sorghum),Jowar ( White),FAQ,2001-07-28,400,475.0,450,5
Gujarat,Rajkot,Rajkot,Maize,Local,FAQ,2001-07-28,475,520.0,500,4
Gujarat,Rajkot,Rajkot,Onion,Red,FAQ,2001-07-28,125,375.0,300,23
Gujarat,Rajkot,Rajkot,Potato,Desi,FAQ,2001-07-28,500,625.0,600,24
Gujarat,Rajkot,Rajkot,"Sesamum (Sesame,Gingelly,Til)",Whitish,FAQ,2001-07-28,2060,2160.0,2100,11
Gujarat,Rajkot,Rajkot,Wheat,Rajasthan Tukdi,FAQ,2001-07-28,630,800.0,730,1
Gujarat,Rajkot,Rajkot,Wheat,Lokwan,FAQ,2001-07-28,630,785.0,700,1
Maharashtra,Kolhapur,Kolhapur,Brinjal,Round,FAQ,2001-07-28,350,1150.0,750,35
Maharashtra,Kolhapur,Kolhapur,Cauliflower,Other,FAQ,2001-07-28,105,300.0,200,34
Maharashtra,Kolhapur,Kolhapur,Coriander (Leaves),Local,FAQ,2001-07-28,320,600.0,450,43
Maharashtra,Kolhapur,Kolhapur,Guar,Other,FAQ,2001-07-28,1100,1500.0,1300,75
Maharashtra,Kolhapur,Kolhapur,Mousambi (Sweet Lime),Other,Medium,2001-07-28,600,2100.0,1350,77
Maharashtra,Kolhapur,Kolhapur,Onion,Red,FAQ,2001-07-28,150,470.0,280,23
Maharashtra,Kolhapur,Kolhapur,Potato,Other,FAQ,2001-07-28,450,750.0,650,24
Maharashtra,Kolhapur,Kolhapur,Tomato,Other,FAQ,2001-07-28,450,1100.0,800,78
Tripura,Sepahijala,Bishalgarh,Banana,Champa,Medium,2001-07-28,1000,1200.0,1050,19
Tripura,Sepahijala,Bishalgarh,Black Gram (Urd Beans)(Whole),Desi,FAQ,2001-07-28,1850,2000.0,1900,8
Tripura,Sepahijala,Bishalgarh,Chili Red,Other,FAQ,2001-07-28,4500,5000.0,4800,26
Tripura,Sepahijala,Bishalgarh,Cotton,Other,FAQ,2001-07-28,5000,6000.0,5500,15
Tripura,Sepahijala,Bishalgarh,Garlic,Other,FAQ,2001-07-28,3100,3500.0,3300,25
Tripura,Sepahijala,Bishalgarh,Ginger (Dry),Other,FAQ,2001-07-28,1600,2000.0,1800,27
Tripura,Sepahijala,Bishalgarh,Mango,Fazli,Medium,2001-07-28,1500,2000.0,1800,20
Tripura,Sepahijala,Bishalgarh,Mustard,Other,FAQ,2001-07-28,2000,2500.0,2300,12
Tripura,Sepahijala,Bishalgarh,Onion,Other,FAQ,2001-07-28,900,1000.0,950,23
Tripura,Sepahijala,Bishalgarh,Potato,Other,FAQ,2001-07-28,700,800.0,750,24
Tripura,Sepahijala,Bishalgarh,Potato,Desi,FAQ,2001-07-28,800,1000.0,900,24
Tripura,Sepahijala,Bishalgarh,Rice,Fine,FAQ,2001-07-28,1600,1650.0,1625,3
Tripura,Sepahijala,Bishalgarh,Rice,IR-8,FAQ,2001-07-28,1300,1400.0,1350,3
Tripura,Sepahijala,Bishalgarh,Rice,Coarse,FAQ,2001-07-28,1050,1100.0,1075,3
Tripura,Sepahijala,Bishalgarh,"Sesamum (Sesame,Gingelly,Til)",Other,FAQ,2001-07-28,1850,2200.0,2000,11
Maharashtra,Kolhapur,Kolhapur,Brinjal,Round,FAQ,2001-07-29,550,1300.0,925,35
Maharashtra,Kolhapur,Kolhapur,Coriander (Leaves),Local,FAQ,2001-07-29,300,600.0,450,43
Maharashtra,Kolhapur,Kolhapur,Guar,Other,FAQ,2001-07-29,1000,1350.0,1175,75
Maharashtra,Kolhapur,Kolhapur,Tomato,Other,FAQ,2001-07-29,300,1000.0,650,78
Maharashtra,Pune,Pune,Garlic,Average,FAQ,2001-07-29,2000,3000.0,2500,25
Maharashtra,Pune,Pune,Ginger (Dry),Dry,FAQ,2001-07-29,1200,1200.0,1200,27
Maharashtra,Pune,Pune,Jowar (Sorghum),Local,FAQ,2001-07-29,500,850.0,750,5
Maharashtra,Pune,Pune,Maize,Local,FAQ,2001-07-29,550,600.0,575,4
Maharashtra,Pune,Pune,Onion,Red,FAQ,2001-07-29,350,520.0,440,23
Maharashtra,Pune,Pune,Orange,Medium,Medium,2001-07-29,2100,4000.0,3050,18
Maharashtra,Pune,Pune,Pineapple,Pine Apple,Medium,2001-07-29,330,830.0,580,21
Maharashtra,Pune,Pune,Potato,Desi,FAQ,2001-07-29,600,750.0,650,24
Maharashtra,Pune,Pune,Wheat,MP Lokwan,FAQ,2001-07-29,800,861.0,825,1
Gujarat,Rajkot,Rajkot,Bajra (Pearl Millet/Cumbu),Deshi,FAQ,2001-07-30,350,440.0,400,28
Gujarat,Rajkot,Rajkot,Garlic,Desi,FAQ,2001-07-30,1450,2680.0,2350,25
Gujarat,Rajkot,Rajkot,Jowar (Sorghum),Jowar ( White),FAQ,2001-07-30,440,525.0,490,5
Gujarat,Rajkot,Rajkot,Maize,Local,FAQ,2001-07-30,440,505.0,475,4
Gujarat,Rajkot,Rajkot,Onion,Red,FAQ,2001-07-30,150,360.0,300,23
Gujarat,Rajkot,Rajkot,Potato,Desi,FAQ,2001-07-30,450,600.0,550,24
Gujarat,Rajkot,Rajkot,"Sesamum (Sesame,Gingelly,Til)",Whitish,FAQ,2001-07-30,2025,2130.0,2100,11
Gujarat,Rajkot,Rajkot,Wheat,Rajasthan Tukdi,FAQ,2001-07-30,640,810.0,725,1
Gujarat,Rajkot,Rajkot,Wheat,Lokwan,FAQ,2001-07-30,640,795.0,715,1
Karnataka,Bangalore,Bangalore,Bengal Gram (Gram)(Whole),Good (whole),FAQ,2001-07-30,2300,2600.0,2450,6
Karnataka,Bangalore,Bangalore,Green Gram (Moong)(Whole),Other,FAQ,2001-07-30,3100,3200.0,3150,9
Karnataka,Bangalore,Bangalore,Jowar (Sorghum),H.Y.V.,FAQ,2001-07-30,480,550.0,515,5
Karnataka,Bangalore,Bangalore,Maize,Deshi Red,FAQ,2001-07-30,440,480.0,460,4
Maharashtra,Kolhapur,Kolhapur,Brinjal,Round,FAQ,2001-07-30,400,1120.0,760,35
Maharashtra,Kolhapur,Kolhapur,Cauliflower,Other,FAQ,2001-07-30,135,510.0,325,34
Maharashtra,Kolhapur,Kolhapur,Coriander (Leaves),Local,FAQ,2001-07-30,480,800.0,650,43
Maharashtra,Kolhapur,Kolhapur,Ginger (Dry),Other,FAQ,2001-07-30,1200,1500.0,1350,27
Maharashtra,Kolhapur,Kolhapur,Mousambi (Sweet Lime),Other,Medium,2001-07-30,480,1920.0,1200,77
Maharashtra,Kolhapur,Kolhapur,Onion,Red,FAQ,2001-07-30,100,460.0,280,23
Maharashtra,Kolhapur,Kolhapur,Potato,Other,FAQ,2001-07-30,500,750.0,650,24
Maharashtra,Kolhapur,Kolhapur,Tomato,Other,FAQ,2001-07-30,400,1000.0,700,78
Maharashtra,Mumbai,Mumbai,Chili Red,Red,FAQ,2001-07-30,2500,3500.0,3000,26
Maharashtra,Mumbai,Mumbai,Garlic,Desi,FAQ,2001-07-30,1600,4200.0,2900,25
Maharashtra,Mumbai,Mumbai,Onion,Nasik,FAQ,2001-07-30,400,500.0,450,23
Maharashtra,Mumbai,Mumbai,Potato,Military special,FAQ,2001-07-30,550,800.0,675,24
Pondicherry,Pondicherry,Thattanchavady,Black Gram (Urd Beans)(Whole),Rajkot T-9,FAQ,2001-07-30,1839,2483.0,2400,8
Pondicherry,Pondicherry,Thattanchavady,Chili Red,Red,FAQ,2001-07-30,1160,3010.0,2580,26
Pondicherry,Pondicherry,Thattanchavady,Cotton,MCU-5 (A) 31mm FIne,FAQ,2001-07-30,1051,2300.0,2050,15
Pondicherry,Pondicherry,Thattanchavady,Paddy (Dhan)(Common),Paddy,FAQ,2001-07-30,489,668.0,533,2
Pondicherry,Pondicherry,Thattanchavady,Ragi (Finger Millet),Local,FAQ,2001-07-30,428,476.0,442,30
Tripura,Sepahijala,Bishalgarh,Apple,Other,Medium,2001-07-30,6500,7000.0,6800,17
Tripura,Sepahijala,Bishalgarh,Banana,Champa,Medium,2001-07-30,800,1200.0,1000,19
Tripura,Sepahijala,Bishalgarh,Black Gram (Urd Beans)(Whole),Desi,FAQ,2001-07-30,1900,2000.0,1950,8
Tripura,Sepahijala,Bishalgarh,Chili Red,Other,FAQ,2001-07-30,4500,5000.0,4800,26
Tripura,Sepahijala,Bishalgarh,Cotton,Other,FAQ,2001-07-30,5000,6000.0,5500,15
Tripura,Sepahijala,Bishalgarh,Garlic,Other,FAQ,2001-07-30,3000,3500.0,3200,25
Tripura,Sepahijala,Bishalgarh,Ginger (Dry),Other,FAQ,2001-07-30,1600,2000.0,1800,27
Tripura,Sepahijala,Bishalgarh,Mango,Fazli,Medium,2001-07-30,1600,1800.0,1700,20
Tripura,Sepahijala,Bishalgarh,Mustard,Other,FAQ,2001-07-30,2200,2500.0,2300,12
Tripura,Sepahijala,Bishalgarh,Onion,Other,FAQ,2001-07-30,900,1000.0,950,23
Tripura,Sepahijala,Bishalgarh,Potato,Other,FAQ,2001-07-30,700,800.0,750,24
Tripura,Sepahijala,Bishalgarh,Potato,Desi,FAQ,2001-07-30,800,1000.0,900,24
Tripura,Sepahijala,Bishalgarh,Rice,Coarse,FAQ,2001-07-30,1050,1100.0,1075,3
Tripura,Sepahijala,Bishalgarh,Rice,Fine,FAQ,2001-07-30,1600,1650.0,1625,3
Tripura,Sepahijala,Bishalgarh,Rice,IR-8,FAQ,2001-07-30,1300,1400.0,1350,3
Tripura,Sepahijala,Bishalgarh,"Sesamum (Sesame,Gingelly,Til)",Other,FAQ,2001-07-30,2100,2400.0,2200,11
West Bengal,North 24 Parganas,Barasat,Rice,Medium,FAQ,2001-07-30,870,900.0,880,3
Gujarat,Rajkot,Rajkot,Bajra (Pearl Millet/Cumbu),Deshi,FAQ,2001-07-31,310,405.0,350,28
Gujarat,Rajkot,Rajkot,Garlic,Desi,FAQ,2001-07-31,1510,2820.0,2360,25
Gujarat,Rajkot,Rajkot,Jowar (Sorghum),Jowar ( White),FAQ,2001-07-31,350,505.0,425,5
Gujarat,Rajkot,Rajkot,Maize,Local,FAQ,2001-07-31,460,525.0,485,4
Gujarat,Rajkot,Rajkot,Onion,Red,FAQ,2001-07-31,160,400.0,325,23
Gujarat,Rajkot,Rajkot,Potato,Desi,FAQ,2001-07-31,550,625.0,575,24
Gujarat,Rajkot,Rajkot,"Sesamum (Sesame,Gingelly,Til)",Whitish,FAQ,2001-07-31,2000,2120.0,2080,11
Gujarat,Rajkot,Rajkot,Wheat,Rajasthan Tukdi,FAQ,2001-07-31,640,840.0,750,1
Gujarat,Rajkot,Rajkot,Wheat,Lokwan,FAQ,2001-07-31,640,785.0,730,1
Maharashtra,Kolhapur,Kolhapur,Brinjal,Round,FAQ,2001-07-31,350,1260.0,800,35
Maharashtra,Kolhapur,Kolhapur,Cauliflower,Other,FAQ,2001-07-31,105,360.0,250,34
Maharashtra,Kolhapur,Kolhapur,Chikoos (Sapota),Other,Small,2001-07-31,400,480.0,450,71
Maharashtra,Kolhapur,Kolhapur,Coriander (Leaves),Local,FAQ,2001-07-31,500,820.0,650,43
Maharashtra,Kolhapur,Kolhapur,Ginger (Dry),Other,FAQ,2001-07-31,1200,1200.0,1200,27
Maharashtra,Kolhapur,Kolhapur,Guar,Other,FAQ,2001-07-31,800,1250.0,1025,75
Maharashtra,Kolhapur,Kolhapur,Onion,Red,FAQ,2001-07-31,100,470.0,280,23
Maharashtra,Kolhapur,Kolhapur,Papaya,Other,Medium,2001-07-31,200,850.0,525,72
Maharashtra,Kolhapur,Kolhapur,Potato,Other,FAQ,2001-07-31,500,750.0,650,24
Maharashtra,Kolhapur,Kolhapur,Tomato,Other,FAQ,2001-07-31,300,850.0,575,78
Maharashtra,Mumbai,Mumbai,Chili Red,Red,FAQ,2001-07-31,2500,3500.0,3000,26
Maharashtra,Mumbai,Mumbai,Garlic,Desi,FAQ,2001-07-31,3500,4200.0,3850,25
Maharashtra,Mumbai,Mumbai,Onion,Nasik,FAQ,2001-07-31,420,480.0,450,23
Maharashtra,Mumbai,Mumbai,Potato,Military special,FAQ,2001-07-31,700,800.0,750,24
Maharashtra,Pune,Pune,Garlic,Average,FAQ,2001-07-31,2000,3220.0,2600,25
Maharashtra,Pune,Pune,Ginger (Dry),Dry,FAQ,2001-07-31,1100,1100.0,1100,27
Maharashtra,Pune,Pune,Jowar (Sorghum),Local,FAQ,2001-07-31,530,850.0,750,5
Maharashtra,Pune,Pune,Maize,Local,FAQ,2001-07-31,570,600.0,585,4
Maharashtra,Pune,Pune,Onion,Red,FAQ,2001-07-31,1125,1875.0,1500,23
Maharashtra,Pune,Pune,Orange,Medium,Medium,2001-07-31,1280,3600.0,2440,18
Maharashtra,Pune,Pune,Potato,Desi,FAQ,2001-07-31,650,750.0,700,24
Maharashtra,Pune,Pune,Wheat,MP Lokwan,FAQ,2001-07-31,800,860.0,825,1
Pondicherry,Pondicherry,Thattanchavady,Black Gram (Urd Beans)(Whole),Rajkot T-9,FAQ,2001-07-31,2469,2517.0,2513,8
Pondicherry,Pondicherry,Thattanchavady,Chili Red,Red,FAQ,2001-07-31,1180,3050.0,2690,26
Pondicherry,Pondicherry,Thattanchavady,Cotton,MCU-5 (A) 31mm FIne,FAQ,2001-07-31,1336,2182.0,2060,15
Pondicherry,Pondicherry,Thattanchavady,Paddy (Dhan)(Common),Paddy,FAQ,2001-07-31,492,833.0,560,2
Pondicherry,Pondicherry,Thattanchavady,Ragi (Finger Millet),Local,FAQ,2001-07-31,357,476.0,447,30
Tripura,Sepahijala,Bishalgarh,Apple,Other,Medium,2001-07-31,6000,7000.0,6500,17
Tripura,Sepahijala,Bishalgarh,Banana,Champa,Medium,2001-07-31,1000,1200.0,1100,19
Tripura,Sepahijala,Bishalgarh,Bengal Gram (Gram)(Whole),Desi (Whole),FAQ,2001-07-31,2300,2400.0,2350,6
Tripura,Sepahijala,Bishalgarh,Black Gram (Urd Beans)(Whole),Desi,FAQ,2001-07-31,2000,2200.0,2100,8
Tripura,Sepahijala,Bishalgarh,Chili Red,Other,FAQ,2001-07-31,4500,5000.0,4800,26
Tripura,Sepahijala,Bishalgarh,Cotton,Other,FAQ,2001-07-31,5000,6000.0,5500,15
Tripura,Sepahijala,Bishalgarh,Garlic,Other,FAQ,2001-07-31,3100,3500.0,3300,25
Tripura,Sepahijala,Bishalgarh,Ginger (Dry),Other,FAQ,2001-07-31,1700,2000.0,1900,27
Tripura,Sepahijala,Bishalgarh,Mango,Fazli,Medium,2001-07-31,1800,2000.0,1900,20
Tripura,Sepahijala,Bishalgarh,Mustard,Other,FAQ,2001-07-31,2400,3000.0,2600,12
Tripura,Sepahijala,Bishalgarh,Onion,Other,FAQ,2001-07-31,1000,1100.0,1050,23
Tripura,Sepahijala,Bishalgarh,Pineapple,Other,Medium,2001-07-31,1000,1250.0,1100,21
Tripura,Sepahijala,Bishalgarh,Potato,Other,FAQ,2001-07-31,700,800.0,750,24
Tripura,Sepahijala,Bishalgarh,Potato,Desi,FAQ,2001-07-31,850,1000.0,900,24
Tripura,Sepahijala,Bishalgarh,Rice,IR-8,FAQ,2001-07-31,1300,1400.0,1350,3
Tripura,Sepahijala,Bishalgarh,Rice,Coarse,FAQ,2001-07-31,1050,1100.0,1075,3
Tripura,Sepahijala,Bishalgarh,Rice,Fine,FAQ,2001-07-31,1600,1650.0,1625,3
Tripura,Sepahijala,Bishalgarh,"Sesamum (Sesame,Gingelly,Til)",Other,FAQ,2001-07-31,2000,2400.0,2200,11
West Bengal,North 24 Parganas,Barasat,Rice,Medium,FAQ,2001-07-31,870,900.0,880,3
Goa,South Goa,Margao,Coconut,Other,FAQ,2001-08-01,225,420.0,337,138
Goa,South Goa,Margao,Onion,Other,FAQ,2001-08-01,280,325.0,310,23
Karnataka,Bangalore,Bangalore,Bengal Gram (Gram)(Whole),Good (whole),FAQ,2001-08-01,2600,2800.0,2700,6
Karnataka,Bangalore,Bangalore,Black Gram (Urd Beans)(Whole),Other,FAQ,2001-08-01,3250,4150.0,3700,8
Karnataka,Bangalore,Bangalore,Chili Red,Other,FAQ,2001-08-01,2000,5800.0,3900,26
Karnataka,Bangalore,Bangalore,Coconut Seed,Other,FAQ,2001-08-01,1500,4000.0,2750,112
Karnataka,Bangalore,Bangalore,Green Gram (Moong)(Whole),Other,FAQ,2001-08-01,3350,3600.0,3475,9
Karnataka,Bangalore,Bangalore,Groundnut,Other,FAQ,2001-08-01,2200,2300.0,2250,10
Karnataka,Bangalore,Bangalore,Jowar (Sorghum),Jowar ( White),FAQ,2001-08-01,480,550.0,515,5
Karnataka,Bangalore,Bangalore,Red Gram,Other,FAQ,2001-08-01,2250,3050.0,2650,7
Karnataka,Bangalore,Bangalore,Rice,Coarse,FAQ,2001-08-01,900,1000.0,950,3
Karnataka,Bangalore,Bangalore,Rice,Medium,FAQ,2001-08-01,1450,1500.0,1500,3
Karnataka,Bangalore,Bangalore,Rice,Fine,FAQ,2001-08-01,1700,1800.0,1750,3
Karnataka,Bangalore,Bangalore,Wheat,Other,FAQ,2001-08-01,900,1100.0,1000,1
Maharashtra,Kolhapur,Kolhapur,Brinjal,Round,FAQ,2001-08-01,350,1100.0,725,35
Maharashtra,Kolhapur,Kolhapur,Cauliflower,Other,FAQ,2001-08-01,135,300.0,200,34
Maharashtra,Kolhapur,Kolhapur,Chikoos (Sapota),Other,Medium,2001-08-01,250,1000.0,625,71
Maharashtra,Kolhapur,Kolhapur,Coriander (Leaves),Local,FAQ,2001-08-01,320,900.0,625,43
Maharashtra,Kolhapur,Kolhapur,Ginger (Dry),Other,FAQ,2001-08-01,1250,1250.0,1250,27
Maharashtra,Kolhapur,Kolhapur,Guar,Other,FAQ,2001-08-01,800,1300.0,1050,75
Maharashtra,Kolhapur,Kolhapur,Mousambi (Sweet Lime),Other,Medium,2001-08-01,480,1800.0,1150,77
Maharashtra,Kolhapur,Kolhapur,Onion,Red,FAQ,2001-08-01,300,480.0,400,23
Maharashtra,Kolhapur,Kolhapur,Potato,Other,FAQ,2001-08-01,600,750.0,700,24
Maharashtra,Kolhapur,Kolhapur,Tomato,Other,FAQ,2001-08-01,250,700.0,475,78
Maharashtra,Nagpur,Nagpur,Banana,Ordinary Big,Medium,2001-08-01,210,210.0,210,19
Maharashtra,Nagpur,Nagpur,Bengal Gram (Gram)(Whole),Desi (Whole),FAQ,2001-08-01,1860,1993.0,1900,6
Maharashtra,Nagpur,Nagpur,Chili Red,Red,FAQ,2001-08-01,1800,4100.0,2900,26
Maharashtra,Nagpur,Nagpur,Garlic,Desi,FAQ,2001-08-01,2250,3250.0,2750,25
Maharashtra,Nagpur,Nagpur,Onion,Red,FAQ,2001-08-01,437,450.0,445,23
Maharashtra,Nagpur,Nagpur,Potato,Desi,FAQ,2001-08-01,650,675.0,665,24
Maharashtra,Nagpur,Nagpur,Rice,Hmt Rice-Non Basmati,FAQ,2001-08-01,1150,1400.0,1275,3
Maharashtra,Nagpur,Nagpur,Soyabean,Sup,FAQ,2001-08-01,1121,1180.0,1151,13
Maharashtra,Nagpur,Nagpur,Wheat,Lokwan,FAQ,2001-08-01,650,750.0,700,1
Maharashtra,Nagpur,Nagpur,Wheat,Sharbati,FAQ,2001-08-01,900,1000.0,950,1
Maharashtra,Pune,Pune,Garlic,Average,FAQ,2001-08-01,2000,3200.0,2600,25
Maharashtra,Pune,Pune,Ginger (Dry),Dry,FAQ,2001-08-01,1000,1000.0,1000,27
Maharashtra,Pune,Pune,Jowar (Sorghum),Local,FAQ,2001-08-01,525,850.0,700,5
Maharashtra,Pune,Pune,Maize,Local,FAQ,2001-08-01,590,600.0,595,4
Maharashtra,Pune,Pune,Onion,Red,FAQ,2001-08-01,300,500.0,400,23
Maharashtra,Pune,Pune,Potato,Desi,FAQ,2001-08-01,550,750.0,650,24
Maharashtra,Pune,Pune,Wheat,MP Lokwan,FAQ,2001-08-01,825,875.0,850,1
Pondicherry,Pondicherry,Thattanchavady,Black Gram (Urd Beans)(Whole),Rajkot T-9,FAQ,2001-08-01,2476,2528.0,2500,8
Pondicherry,Pondicherry,Thattanchavady,Chili Red,Red,FAQ,2001-08-01,1200,3160.0,2620,26
Pondicherry,Pondicherry,Thattanchavady,Cotton,MCU-5 (A) 31mm FIne,FAQ,2001-08-01,1461,2260.0,2100,15
Pondicherry,Pondicherry,Thattanchavady,Paddy (Dhan)(Common),Paddy,FAQ,2001-08-01,376,772.0,533,2
Pondicherry,Pondicherry,Thattanchavady,Ragi (Finger Millet),Local,FAQ,2001-08-01,312,480.0,450,30
Tripura,Sepahijala,Bishalgarh,Banana,Champa,Medium,2001-08-01,1000,1200.0,1100,19
Tripura,Sepahijala,Bishalgarh,Black Gram (Urd Beans)(Whole),Desi,FAQ,2001-08-01,2000,2200.0,2100,8
Tripura,Sepahijala,Bishalgarh,Chili Red,Other,FAQ,2001-08-01,4600,5000.0,4800,26
Tripura,Sepahijala,Bishalgarh,Cotton,Other,FAQ,2001-08-01,5000,6000.0,5500,15
Tripura,Sepahijala,Bishalgarh,Garlic,Other,FAQ,2001-08-01,3100,3500.0,3300,25
Tripura,Sepahijala,Bishalgarh,Ginger (Dry),Other,FAQ,2001-08-01,1600,2000.0,1800,27
Tripura,Sepahijala,Bishalgarh,Mango,Fazli,Medium,2001-08-01,1500,2000.0,1800,20
Tripura,Sepahijala,Bishalgarh,Mustard,Other,FAQ,2001-08-01,2400,3000.0,2800,12
Tripura,Sepahijala,Bishalgarh,Onion,Other,FAQ,2001-08-01,900,1000.0,950,23
Tripura,Sepahijala,Bishalgarh,Potato,Desi,FAQ,2001-08-01,800,900.0,850,24
Tripura,Sepahijala,Bishalgarh,Potato,Other,FAQ,2001-08-01,700,800.0,750,24
Tripura,Sepahijala,Bishalgarh,Rice,Coarse,FAQ,2001-08-01,1050,1100.0,1075,3
Tripura,Sepahijala,Bishalgarh,Rice,IR-8,FAQ,2001-08-01,1300,1400.0,1350,3
Tripura,Sepahijala,Bishalgarh,Rice,Fine,FAQ,2001-08-01,1600,1650.0,1625,3
Tripura,Sepahijala,Bishalgarh,"Sesamum (Sesame,Gingelly,Til)",Other,FAQ,2001-08-01,1800,2200.0,2000,11
West Bengal,North 24 Parganas,Barasat,Rice,Medium,FAQ,2001-08-01,870,900.0,880,3
Goa,South Goa,Margao,Pineapple,Pine Apple,Medium,2001-08-02,450,900.0,675,21
Goa,South Goa,Margao,Potato,Other,FAQ,2001-08-02,320,400.0,350,24
Karnataka,Bangalore,Bangalore,Bengal Gram (Gram)(Whole),Good (whole),FAQ,2001-08-02,2600,2800.0,2700,6
Karnataka,Bangalore,Bangalore,Black Gram (Urd Beans)(Whole),Other,FAQ,2001-08-02,3250,4150.0,3700,8
Karnataka,Bangalore,Bangalore,Coconut Seed,Other,FAQ,2001-08-02,1500,4000.0,2750,112
Karnataka,Bangalore,Bangalore,Green Gram (Moong)(Whole),Other,FAQ,2001-08-02,3350,3600.0,3475,9
Karnataka,Bangalore,Bangalore,Groundnut,Other,FAQ,2001-08-02,2200,2300.0,2250,10
Karnataka,Bangalore,Bangalore,Jowar (Sorghum),Jowar ( White),FAQ,2001-08-02,480,550.0,515,5
Karnataka,Bangalore,Bangalore,Red Gram,Other,FAQ,2001-08-02,2250,3050.0,2650,7
Karnataka,Bangalore,Bangalore,Rice,Fine,FAQ,2001-08-02,1700,1800.0,1750,3
Karnataka,Bangalore,Bangalore,Rice,Coarse,FAQ,2001-08-02,1450,1550.0,1500,3
Karnataka,Bangalore,Bangalore,Rice,Medium,FAQ,2001-08-02,1450,1550.0,1500,3
Karnataka,Bangalore,Bangalore,Wheat,Other,FAQ,2001-08-02,930,1300.0,1115,1
Maharashtra,Kolhapur,Kolhapur,Brinjal,Round,FAQ,2001-08-02,400,1150.0,775,35
Maharashtra,Kolhapur,Kolhapur,Cauliflower,Other,FAQ,2001-08-02,300,465.0,400,34
Maharashtra,Kolhapur,Kolhapur,Chikoos (Sapota),Other,Medium,2001-08-02,400,520.0,450,71
Maharashtra,Kolhapur,Kolhapur,Coriander (Leaves),Local,FAQ,2001-08-02,280,640.0,460,43
Maharashtra,Kolhapur,Kolhapur,Ginger (Dry),Other,FAQ,2001-08-02,1200,1200.0,1200,27
Maharashtra,Kolhapur,Kolhapur,Guar,Other,FAQ,2001-08-02,800,1250.0,1025,75
